url,pub_date,pub_date_guess,pub_date_match,pub_date_diff,language,language_guess,language_match,title,title_guess,title_match
http://www.finanznachrichten.de/nachrichten-2013-05/26883976-shareholder-alert-the-law-firm-of-levi-korsinsky-llp-launches-an-investigation-into-possible-breaches-of-fiduciary-duty-by-the-board-of-directors-008.htm,2013-05-20,2013-05-26,False,-6,en,en,True,"SHAREHOLDER ALERT: The Law Firm of Levi & Korsinsky, LLP Launches an Investigation into Possible Breaches of Fiduciary Duty by the Board of Directors of Asta Funding, Inc.","SHAREHOLDER ALERT: The Law Firm of Levi & Korsinsky, LLP Launches an Investigation into Possible Breaches of Fiduciary Duty by the Board of Directors of Asta Funding, Inc.",True
https://www.nbcnews.com/tech/tech-news/4chan-trolls-impersonate-jewish-people-social-media-spread-hate-n1049326,2019-09-06,2019-09-03,False,3,en,en,True,4chan trolls impersonate Jewish people on social media to spread hate,4chan trolls impersonate Jewish people on social media to spread hate,True
https://www.goal.com/br/not%C3%ADcias/presidente-confirma-clausula-perigosa-de-messi-no-barca-xavi/143h9292saxqs11fmco05uxrzu,2019-09-06,2019-09-06,True,0,pt,pt,True,"Presidente confirma cláusula 'perigosa' de Messi no Barça: ""Xavi e outros também tinham""","Presidente confirma cláusula 'perigosa' de Messi no Barça: ""Xavi e outros também tinham""",True
https://startsat60.com/discover/lifestyle/motoring/2019-volvo-s60-t5-review-new-volvo,2019-07-14,2019-07-15,False,-1,en,en,True,Viva la Volvo! The latest offering from the Swedish car maker hits the jackpot,Viva la Volvo! The latest offering from the Swedish car maker hits the jackpot,True
https://www.lanuovasardegna.it/sassari/cronaca/2020/01/04/news/l-ersu-si-difende-mancano-le-risorse-per-le-borse-di-studio-1.38289933,2020-01-03,2020-01-04,False,-1,it,it,True,L’Ersu si difende: mancano le risorse per le borse di studio,L’Ersu si difende: mancano le risorse per le borse di studio,True
https://spectrumlocalnews.com/nys/rochester/news/2019/07/01/rochester-fatal-car-crash-pennsylvania-,2019-07-02,2019-07-01,False,1,en,en,True,5 People from Rochester Involved in Pennsylvania Crash,"City Employee, 1 Other Killed in Pennsylvania Crash",False
https://www.ilnapolista.it/2019/09/champions-league-la-lista-del-genk/,2019-09-07,2019-09-07,True,0,it,it,True,Champions League: la lista del Genk,Champions League: la lista del Genk,True
http://rssfeeds.jsonline.com/~/602850750/0/milwaukee/sports~Itaposs-a-Barty-party-Australian-wins-st-major-at-French-Open/,2019-06-08,2019-06-08,True,0,en,en,True,It&apos;s a Barty party: Australian wins 1st major at French Open,It's a Barty party: Australian wins 1st major at French Open,False
http://m.tn.com.ar/show/el-twitter/las-estrellas-de-hollywood-despiden-a-philip-seymour-hoffman_443795,2014-02-02,2014-02-02,True,0,es,es,True,Las estrellas de Hollywood despiden a Philip Seymour Hoffman,Las estrellas de Hollywood despiden a Philip Seymour Hoffman,True
https://www.cbc.ca/news/canada/montreal/quebec-kindergarten-four-year-olds-1.5019207?cmp=rss,2019-02-14,2019-02-14,True,0,en,en,True,CAQ government moves to offer pre-K classes across province,CAQ government moves to offer pre-K classes across province,True
https://www.fosters.com/news/20190222/gov-sununu-proclaims-girl-scout-cookie-weekend-in-nh?rssfeed=true,2019-02-22,2019-02-22,True,0,en,en,True,Gov. Sununu proclaims Girl Scout Cookie weekend in NH,Gov. Sununu proclaims Girl Scout Cookie weekend in NH,True
http://www.janes.com/article/70590/usaf-accuses-chinese-aircraft-of-conducting-unprofessional-intercept?from_rss=1,2017-05-18,2022-08-10,False,-1910,en,en,True,USAF accuses Chinese aircraft of conducting 'unprofessional intercept',Latest defence and security news,False
http://www.escapistmagazine.com/news/view/161342-Blizzard-Reveals-Warcraft-Movie-Trailer?utm_source=rss&utm_medium=rss&utm_campaign=news,2015-11-06,2015-11-07,False,-1,en,en,True,Blizzard Reveals Warcraft Movie Trailer,Blizzard Reveals Warcraft Movie Trailer,True
https://168.am/2019/02/07/1078729.html,2019-02-07,2019-02-07,True,0,hy,hy,True,Ապրիլի 24-ի վերաբերյալ Մակրոնի հայտարարությանը արձագանքել է նաև Թուրքիայի ԱԳՆ-ն,Ապրիլի 24-ի վերաբերյալ Մակրոնի հայտարարությանը արձագանքել է նաև Թուրքիայի ԱԳՆ-ն,True
http://probasketballtalk.nbcsports.com/2013/06/22/dwyane-wade-has-knee-drained-before-game-7/,2013-06-22,2013-06-22,True,0,en,en,True,Dwyane Wade had knee drained before Game 7,Dwyane Wade had knee drained before Game 7,True
http://wandaphullworld.com/,2015-08-17,2018-12-12,False,-1213,en,cs,False,wandaphullworld.com,Internetový obchod s trávou Česko,False
https://www.letelegramme.fr/cotes-darmor/lannion/ecole-quatre-jours-et-demi-bien-digeres-19-12-2018-12166816.php?utm_source=rss_telegramme&utm_medium=rss&utm_campaign=rss&xtor=RSS-21,2018-12-19,2018-12-19,True,0,fr,fr,True,École. Quatre jours et demi bien digérés,École. Quatre jours et demi bien digérés,True
https://www.vox.com/2018/12/19/18147495/mueller-grand-jury-mystery-country-a,2018-12-19,2018-12-19,True,0,en,en,True,"The mysterious grand jury appeal that may be tied to the Mueller investigation, explained","The mysterious grand jury appeal reportedly tied to the Mueller investigation, explained",False
https://fixedpointtheoryandapplications.springeropen.com/articles/10.1186/1687-1812-2014-54,2014-05-04,2014-03-04,False,61,en,en,True,"Iterative algorithm of common solutions for a constrained convex minimization problem, a quasi-variational inclusion problem and the fixed point problem of a strictly pseudo-contractive mapping","Iterative algorithm of common solutions for a constrained convex minimization problem, a quasi-variational inclusion problem and the fixed point problem of a strictly pseudo-contractive mapping",True
http://www.bignewsnetwork.com/news/240860627/sag-awards-uzo-aduba-wins-best-actress-in-a-comedy-series-for-ampoitnbamp,2016-01-31,2022-08-10,False,-2383,en,en,True, SAG Awards: Uzo Aduba Wins Best Actress in a Comedy Series for &#039;OITNB&#039; ,"Breaking News Around the World, Latest News",False
http://www.bbc.co.uk/news/business-33962549#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,2015-08-17,2015-08-17,True,0,en,en,True,Why a rise in US interest rates is still risky,Why a rise in US interest rates is still risky,True
https://iltirreno.gelocal.it/lucca/cronaca/2021/02/07/news/si-frattura-un-ginocchio-mentre-sta-sciando-al-casone-di-profecchia-1.39874189,2021-02-06,2021-02-07,False,-1,it,it,True,Si frattura un ginocchio mentre sta sciando al Casone di Profecchia,Si frattura un ginocchio mentre sta sciando al Casone di Profecchia,True
https://mediaindonesia.com/read/detail/365747-beli-bmw-x5-pinangki-disebut-tidak-lapor-ppatk,2020-12-02,2020-12-02,True,0,id,id,True,"Beli BMW X5, Pinangki Disebut tidak Lapor PPATK","Beli BMW X5, Pinangki Disebut tidak Lapor PPATK",True
https://www.scmp.com/tech/apps-social/article/3110190/baidu-buys-live-streaming-service-yy-it-seeks-catch-rivals-such,2020-11-17,2020-11-17,True,0,en,en,True,Baidu buys live-streaming service YY as it seeks to catch rivals such as ByteDance and Tencent in new online ad channels,Baidu buys live-streaming service YY as its seeks to catch video rivals,False
https://valor.globo.com/politica/noticia/2021/06/10/lula-defende-aliana-ampla-e-acena-ao-psb-em-primeiro-dia-de-viagem-ao-rio.ghtml,2021-06-10,2021-06-10,True,0,pt,pt,True,Lula defende aliança ampla e acena ao PSB em primeiro dia de viagem ao Rio,Lula defende aliança ampla e acena ao PSB em primeiro dia de viagem ao Rio,True
https://www.telecinco.es/top-star/sislena-gana-gala-opera_18_3160248396.html,2021-06-26,2021-06-27,False,-1,es,es,True,"Sislena se proclama reina de la ópera en 'Top star': ""Lo tuyo es sobrenatural""","Sislena se proclama reina de la ópera en 'Top star': ""Lo tuyo es sobrenatural""",True
https://country106.ca/2021/03/29/province-to-invest-6-million-in-hopes-of-increasing-number-of-rural-docs-in-alberta/,2021-03-29,2021-03-29,True,0,en,en,True,Province To Invest $6-Million in Hopes of Increasing Number of Rural Docs in Alberta,Province To Invest $6-Million in Hopes of Increasing Number of Rural Docs in Alberta,True
https://www.taipeitimes.com/News/sport/archives/2020/05/12/2003736242,2020-05-11,2020-05-12,False,-1,en,en,True,Chiefs take center stage as they chase repeat,Chiefs take center stage as they chase repeat,True
http://www.elimparcial.com/mexico/Adrian-LeBaron-le-pide-a-AMLO-que-lo-nombre-embajador-20191201-0122.html,2019-12-01,2019-12-01,True,0,es,es,True,Adrián LeBarón le pide a AMLO que lo nombre embajador,Adrián LeBarón le pide a AMLO que lo nombre embajador,True
https://www.mercurynews.com/2020/10/15/rapper-kanye-west-is-on-your-ballot-how-did-that-happen/,2020-10-15,2020-10-15,True,0,en,en,True,Rapper Kanye West is on your ballot. How did that happen?,Rapper Kanye West is on your ballot. How did that happen?,True
https://www.washingtonpost.com/technology/2020/07/07/dnc-facebook-criticism-trump/,2020-07-08,2020-07-07,False,1,en,en,True,DNC blasts Facebook for unkept promises ahead of ad boycott meetings,DNC blasts Facebook for ‘unkept promises’ ahead of ad boycott meetings,False
http://www.presseportal.de/pm/30621/3046494,2015-06-14,2015-06-14,True,0,de,de,True,Rheinische Post: Ifo-Chef Sinn zieht Grexit weiteren Rettungsprogrammen vor,Rheinische Post: Ifo-Chef Sinn zieht Grexit weiteren Rettungsprogrammen vor,True
https://www.tz.de/welt/deutschland-wetter-warnung-vorhersage-winter-prognose-schnee-orkan-experte-dwd-zr-13252274.html?cmp=defrss,2019-12-06,2019-12-07,False,-1,de,de,True,Wetter in Deutschland: Experten warnen - nicht nur vor Glatteis,Deutschland-Wetter: Experten warnen vor Gefahren,False
http://www.mehrnews.com/news/3573375/حضور-مردم-در-انتخابات-دستاوردهای-زیادی-برای-کشور-به-ارمغان-آورد,2016-03-05,2016-03-05,True,0,fa,fa,True,حضور مردم در انتخابات دستاوردهای زیادی برای کشور به ارمغان آورد,حضور مردم در انتخابات دستاوردهای زیادی برای کشور به ارمغان آورد,True
http://www.itv.com/news/2016-01-04/mp-simon-danczuk-faces-police-investigation-over-rape-allegation/,2016-01-04,2016-01-04,True,0,en,en,True,MP Simon Danczuk faces police investigation over rape allegation,MP Simon Danczuk investigated over rape allegation,False
http://www.thestar.com.my/tech/tech-news/2016/01/05/smartphones-are-driving-consumer-demand-for-connected-cars-to-an-all-time-high/,2016-01-04,2016-01-05,False,-1,en,en,True,Smartphones are driving consumer demand for connected cars to an all-time high,Smartphones are driving consumer demand for connected cars to an all-time high,True
http://thelocalne.ws/2020/01/25/icam-schedule-jan-26-feb-1/,2020-01-25,2020-01-25,True,0,en,en,True,ICAM schedule Jan. 26 &#8211; Feb. 1,ICAM schedule Jan. 26 - Feb. 1,False
https://dailypost.ng/2020/07/08/amechi-bridge-gov-ugwuanyi-has-wiped-away-my-tears-sen-nwobodo/,2020-07-08,2020-07-08,True,0,en,en,True,Amechi Bridge: Gov. Ugwuanyi has wiped away my tears – Sen. Nwobodo,Amechi Bridge: Gov. Ugwuanyi has wiped away my tears – Sen. Nwobodo,True
https://www.nsk.se/2020/11/21/howards-twittrade-mystiskt-innan-flytten/,2020-11-20,2020-11-21,False,-1,sv,sv,True,Howards twittrade mystiskt innan flytten,Howard twittrade mystiskt innan flytten,False
https://www.adnkronos.com/fatti/cronaca/2020/11/16/puglia-zona-rossa-richiesta-dei-medici_2RJJ1aiYz7NBkWxxti8riJ.html,2020-11-16,2020-12-12,False,-26,it,it,True,"""Puglia zona rossa'', la richiesta dei medici","""Puglia zona rossa'', la richiesta dei medici",True
https://screenrant.com/wrath-of-man-2021-movie-reviews/,2021-05-06,2021-05-06,True,0,en,en,True,Wrath of Man Review: Statham Leads Action-Packed Thriller With Personality,Wrath of Man Review: Statham Leads Action-Packed Thriller With Personality,True
https://www.youtube.com/watch?time_continue=1&v=YWxtevzvk5g&feature=emb_logo,2020-04-24,2020-04-24,True,0,en,en,True,Should the Coronavirus Lockdowns End Immediately? A Soho Forum Debate,Should the Coronavirus Lockdowns End Immediately? A Soho Forum Debate,True
https://vz.ru/news/2019/12/6/1012211.html,2019-12-06,2019-12-06,True,0,ru,ru,True,Сбербанк назвал самые популярные способы кражи денег с карт,Сбербанк назвал самые популярные способы кражи денег с карт,True
https://www.salamanca24horas.com/texto-diario/mostrar/2058328/reventon-agua-plaza-toros,2020-08-15,2020-08-15,True,0,es,es,True,VÍDEO | Un reventón a la altura de la Plaza de Toros produce una gran riada,Un reventón a la altura de la Plaza de Toros produce una gran riada,False
"https://www.correiobraziliense.com.br/app/noticia/politica/2020/03/23/interna_politica,836159/bolsonaro-anuncia-expansao-do-bolsa-familia-para-incluir-1-5-mi-de-fam.shtml",2020-03-23,2020-03-23,True,0,pt,pt,True,"Bolsonaro anuncia expansão do Bolsa Família para incluir 1,5 mi de famílias","Bolsonaro anuncia expansão do Bolsa Família para incluir 1,5 mi de famílias",True
http://g1.globo.com/pe/petrolina-regiao/noticia/2015/12/mulher-e-presa-em-flagrante-por-trafico-de-drogas-em-petrolina-pe.html,2015-12-10,2015-12-10,True,0,pt,pt,True,"Mulher é presa em flagrante por tráfico de drogas em Petrolina, PE","Mulher é presa em flagrante por tráfico de drogas em Petrolina, PE",True
http://www.kp.ru/online/news/4310743/?from=twall,2021-05-30,2021-05-30,True,0,ru,ru,True,Обнаженную девушку случайно показали в прямом эфире украинского телеканала,Обнаженную девушку случайно показали в прямом эфире украинского телеканала,True
https://www.thehindu.com/business/indian-bank-okays-divesting-stake-in-asrec/article34000015.ece,2021-03-05,2021-03-05,True,0,en,en,True,Indian Bank okays divesting stake in ASREC,Indian Bank okays divesting stake in ASREC,True
http://www.elpais.com.co/deportes/ciclismo/cali-acogera-a-la-preseleccion-colombia-de-pista-para-los-juegos-panamericanos-junior.html,2021-03-09,2021-03-09,True,0,es,es,True,Cali acogerá a la preselección Colombia de pista para los Juegos Panamericanos Junior,Cali acogerá a la preselección Colombia de pista para los Juegos Panamericanos Junior,True
https://www.thenews.com.pk/print/786676-govt-opposition-lock-horns-as-sc-hears-senate-open-ballot-case-today,2021-02-07,2021-02-08,False,-1,en,en,True,"Govt, opposition lock horns as SC hears Senate open ballot case today","Govt, opposition lock horns as SC hears Senate open ballot case today",True
http://dnrtv.org.vn/tin-tuc-n124574/quan-tam-tro-giup-phap-ly-cho-nguoi-khuyet-tat.html,2022-05-29,2022-04-09,False,50,vi,vi,True,Bản tin tiêu điểm kinh tế thế giới ngày 09-04-2022,Bản tin tiêu điểm kinh tế thế giới ngày 09-04-2022,True
https://ndtv.in/videos/des-ki-baat-jamiat-ulema-hind-said-country-is-ours-will-not-go-anywhere-635179,2022-05-29,2022-05-29,True,0,hi,hi,True,"देस की बात: जमीयत उलेमा हिंद ने कहा, 'मुल्क हमारा है, कहीं नहीं जाएंगे'","देस की बात: जमीयत उलेमा हिंद ने कहा, मुल्क हमारा है, कहीं नहीं जाएंगे वीडियो",False
https://www.pakistantoday.com.pk/2022/06/03/china-pakistan-to-strengthen-cooperation-on-disaster-risk-reduction/,2022-06-03,2022-06-03,True,0,en,en,True,"China, Pakistan to strengthen cooperation on disaster risk reduction","China, Pakistan to strengthen cooperation on disaster risk reduction",True
https://www.vecernji.hr/sport/kako-su-igrali-bockaj-igrao-savrseno-petkovic-nastavio-s-dobrom-formom-1586846,2022-05-15,2022-05-15,True,0,hr,hr,True,"Kako su igrali? Bočkaj igrao savršeno, Petković nastavio s dobrom formom","Kako su igrali? Bočkaj igrao savršeno, Petković nastavio s dobrom formom",True
https://tamil.oneindia.com/news/chennai/duraimurugan-announce-dmk-district-secretaries-meeting-on-may-28-459406.html,2022-05-23,2022-05-23,True,0,ta,ta,True,மே 28-ஆம் தேதி திமுக மாவட்டச் செயலாளர்கள் கூட்டம்! எதைப் பற்றி பேசப்போகிறார்கள் தெரியுமா?,மே 28-ஆம் தேதி திமுக மாவட்டச் செயலாளர்கள் கூட்டம்! எதைப் பற்றி பேசப்போகிறார்கள் தெரியுமா?,True
http://ici.radio-canada.ca/nouvelle/1885094/services-sante-forestville-reduction-rupture-urgence-radiologie,2022-05-20,2022-05-20,True,0,fr,fr,True,Réduction et rupture de services en santé à venir à Forestville,Réduction et rupture de services en santé à venir à Forestville,True
http://diariocorreo.pe/economia/mira-el-precio-del-dolar-al-cierre-de-la-sesion-758493/,2017-06-27,2017-06-27,True,0,es,es,True,Mira el precio del dólar al cierre de la sesión ,Mira el precio del dólar al cierre de la sesión,False
http://bola.inilah.com/read/detail/2237626/city-tak-pikirkan-kutukan-di-liga-champions,2015-09-15,2015-09-15,True,0,ms,id,False,City Tak Pikirkan 'Kutukan' di Liga Champions,City Tak Pikirkan 'Kutukan' di Liga Champions,True
https://www.elperiodico.com/es/yotele/20201127/claudia-traisacjavier-morgade-lo-que-paso-esa-noche-cosmo-violencia-genero-8224992?utm_source=rss-noticias&utm_medium=feed&utm_campaign=yotele,2020-11-27,2020-11-27,True,0,es,es,True,"Claudia Traisac y Javier Morgade protagonizan 'Lo de aquella noche', el corto de Cosmo contra la violencia de género","Claudia Traisac y Javier Morgade protagonizan 'Lo de aquella noche', el corto de Cosmo contra la violencia de género",True
http://naidunia.jagran.com/chhattisgarh/bilaspur-addmition-me-gadbde-news-1219139,2017-06-27,2017-06-28,False,-1,hi,hi,True,"मैं पीएमओ से बोल रहा हूं,छात्र को प्रवेश मिलना चाहिए",मैं पीएमओ से बोल रहा हूं छात्र को प्रवेश मिलना चाहिए,False
https://www.ilgiornale.it/news/politica/calabria-ira-centrodestra-governo-incapaci-1901950.html,2020-11-08,2020-11-08,True,0,it,it,True,"Calabria, l'ira del centrodestra: ""È un governo di incapaci""","Calabria, l'ira del centrodestra: ""È un governo di incapaci""",True
https://www.salzgitter-zeitung.de/leute/article230430256/Die-Party-faellt-aus-Prinsjesdag-in-den-Niederlanden.html,2020-09-15,2020-09-15,True,0,de,de,True,Volksfest: Die Party fällt aus: Prinsjesdag in den Niederlanden,Die Party fällt aus: Prinsjesdag in den Niederlanden,False
https://siamrath.co.th/n/209592,2021-01-05,2021-01-06,False,-1,th,th,True,ศรพระราม (6/1/64),ศรพระราม (6/1/64) สยามรัฐ,False
"https://www.terra.com.br/noticias/juliano-moreira-o-psiquiatra-negro-que-revolucionou-o-tratamento-de-transtornos-mentais-no-brasil,40bf524a8e78a2f01ee12786e5381eeb0meutpmn.html",2021-01-06,2021-01-06,True,0,pt,pt,True,Juliano Moreira: o psiquiatra negro que revolucionou o tratamento de transtornos mentais no Brasil,Juliano Moreira: o psiquiatra negro que revolucionou o tratamento de transtornos mentais no Brasil,True
https://www.nytimes.com/2020/09/14/us/politics/trump-middle-east-accords.html,2020-09-14,2020-09-14,True,0,en,en,True,A White House Ceremony Will Celebrate a Diplomatic Win and Campaign Gift,A White House Ceremony Will Celebrate a Diplomatic Win and Campaign Gift (Published 2020),False
https://justthenews.com/politics-policy/coronavirus/covid-19-close-losing-its-epidemic-status-us-according-cdc,2020-07-05,2020-07-04,False,1,en,en,True,Bad News for Democrat Control Freaks: CDC Reveals Chi-Com Virus Deaths Have Nearly Reached Level Where Virus Will Cease to Qualify as an Epidemic,"COVID-19 is close to losing its epidemic status in the U.S., according to the CDC",False
https://www.macrumors.com/2020/12/16/facebook-takes-out-full-page-ads-to-attack-apple/,2020-12-16,2020-12-16,True,0,en,en,True,Facebook Takes Out Full-Page Newspaper Ads to Attack Apple's iOS Privacy Changes,Facebook Takes Out Full-Page Newspaper Ads to Attack Apple's iOS Privacy Changes,True
https://www.theguardian.com/technology/2018/aug/29/coding-algorithms-frankenalgos-program-danger,2018-08-30,2018-08-30,True,0,en,en,True,Franken-algorithms: the deadly consequences of unpredictable code,Franken-algorithms: the deadly consequences of unpredictable code,True
http://newsroom.calgary.ca/paying-tribute-to-albertas-fallen-officers/,2020-09-26,2020-09-25,False,1,en,en,True,Paying tribute to Albertas fallen officers,Paying tribute to Alberta’s fallen officers,False
http://www.ziaruldeiasi.ro//stiri/tabuurile-sexuale-din-evul-mediu-si-reglementarile-bisericii--11250.html,2013-05-31,2013-05-31,True,0,ro,ro,True,Tabuurile sexuale din Evul Mediu şi reglementările Bisericii  ,Tabuurile sexuale din Evul Mediu şi reglementările Bisericii,False
